Char_begin	x=183751.0	y=-252274.0	z=-10874.0	chest=80105	legs=80106	gloves=80107	feet=80108	rhand=80091	lhand=80109	IntroAnimName=[Social_Intro_MFighter]	IntroWaitAnimName=[Social_Intro_Wait_MFighter]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
Char_begin	x=0.0	y=0.0	z=0.0	chest=0	legs=0	gloves=0	feet=0	rhand=0	lhand=0	IntroAnimName=[None]	IntroWaitAnimName=[None]	Char_end
